Filename,Label,Contrast0,Dissimilarity0,Homogeneity0,ASM0,Energy0,Entropy0,Correlation0,Contrast45,Dissimilarity45,Homogeneity45,ASM45,Energy45,Entropy45,Correlation45,Contrast90,Dissimilarity90,Homogeneity90,ASM90,Energy90,Entropy90,Correlation90,Contrast135,Dissimilarity135,Homogeneity135,ASM135,Energy135,Entropy135,Correlation135
tesouracurva101_scaled_0.5.jpg,CurvedMayoScissor,1221.3174297188755,4.828048192771085,0.9748159984026797,0.9362768587603427,0.9676140029786375,0.3643724732258772,0.19058854638337192,977.5076531023694,3.8697762939307427,0.977408975327923,0.9393200082933536,0.9691852290936721,0.358893675620717,0.3547300795958001,1254.320032128514,4.9590682730923685,0.9739992317651236,0.9354366822470604,0.9671797569464843,0.37050889429315587,0.1687165221745092,1221.3174297188755,4.828048192771085,0.9748159984026797,0.9362768587603427,0.9676140029786375,0.3643724732258772,0.19058854638337192
tesouracurva105_scaled_2.0.jpg,CurvedMayoScissor,588.1454594594595,2.32241041041041,0.9887793219427164,0.9735150362103846,0.9866686557352395,0.16554713332669327,0.1955632495046712,494.4528973417862,1.9542405268130993,0.9897114167496115,0.9747024520207058,0.9872702021334918,0.16222215633668524,0.3243837711232187,593.0019419419419,2.3401441441441437,0.9890092196304482,0.9738930864743621,0.9868602162790646,0.1617587441339992,0.18892078899730583,588.1454594594595,2.32241041041041,0.9887793219427164,0.9735150362103846,0.9866686557352395,0.16554713332669327,0.1955632495046712
tesouracurva105_translated_30_30.jpg,CurvedMayoScissor,913.9131222444889,3.6109819639278555,0.9818912107155273,0.9562233557696554,0.9778667372242782,0.2616813407254196,0.2010492683581139,787.7677599688354,3.115401142967297,0.9832291733097493,0.9580080025895823,0.9787788323158518,0.25774070583066544,0.3126914571636914,921.7585731462926,3.63949498997996,0.9822661725431203,0.9567903295970699,0.978156597686214,0.25426026875399205,0.19419070753270143,913.9131222444889,3.6109819639278555,0.9818912107155273,0.9562233557696554,0.9778667372242782,0.2616813407254196,0.2010492683581139
tesouracurva106_translated_-30_30.jpg,CurvedMayoScissor,857.7555511022042,3.3902124248496994,0.9823897697579617,0.9559556198730126,0.9777298296937721,0.264004443452425,0.1995815318269658,734.0206023268983,2.9045104236529173,0.9836079109919125,0.9575828529343343,0.9785616244950209,0.26049732680791654,0.3164035966283567,862.9850821643287,3.407430861723447,0.9829182264709166,0.9570725417648924,0.9783008442012572,0.251939973408298,0.19470157128735746,857.7555511022042,3.3902124248496994,0.9823897697579617,0.9559556198730126,0.9777298296937721,0.264004443452425,0.1995815318269658
tesouracurva106_translated_30_30.jpg,CurvedMayoScissor,898.4502044088176,3.550725450901804,0.9817836843411476,0.9549230220762166,0.9772016281588036,0.26967798678628624,0.19844528381209056,763.1173047497801,3.018903538540006,0.9831464561674028,0.9565392036018784,0.9780282222931393,0.2663906981901818,0.32053238219423097,898.6427975951904,3.5478396793587175,0.982436286049203,0.9558285564716607,0.9776648487450393,0.258590667546084,0.19827346129361909,898.4502044088176,3.550725450901804,0.9817836843411476,0.9549230220762166,0.9772016281588036,0.26967798678628624,0.19844528381209056
tesouracurva10_translated_30_30.jpg,CurvedMayoScissor,864.7224048096193,3.418605210420842,0.9818409436652615,0.9536861758788119,0.9765685720310745,0.2766591867734455,0.1949606920490658,750.6530656503387,2.9703575487648646,0.9831848460952214,0.9551659738050982,0.9773259301814815,0.2744419341213533,0.3018818020606445,838.8756392785572,3.3148296593186375,0.9826944850371829,0.9548229651607826,0.9771504311828259,0.2668708849001017,0.21828346716927172,864.7224048096193,3.418605210420842,0.9818409436652615,0.9536861758788119,0.9765685720310745,0.2766591867734455,0.1949606920490658
tesouracurva113_scaled_2.0.jpg,CurvedMayoScissor,776.4813373373372,3.069093093093093,0.9841591481316185,0.9600986922402883,0.9798462594919105,0.24262801392870592,0.21277391392138315,677.5074093112132,2.6812598384169957,0.9848975224539409,0.9610759708263229,0.9803448224101166,0.24248926118713868,0.3137989186935513,797.2630490490491,3.150588588588589,0.9839306152677825,0.959882206834963,0.9797357841964144,0.24231906694794175,0.19186214999624218,776.4813373373372,3.069093093093093,0.9841591481316185,0.9600986922402883,0.9798462594919105,0.24262801392870592,0.21277391392138315
tesouracurva114_mirrored_both.jpg,CurvedMayoScissor,956.1057795591182,3.7839038076152307,0.9786222945264662,0.9421820222007141,0.970660611233769,0.33778667436367293,0.20883594478543338,842.412175051506,3.33721551319071,0.9797818965137612,0.9430989128207338,0.971132798756552,0.3396969216058094,0.3042964527138372,961.251486973948,3.802340681362725,0.9786624792969101,0.9423651608306793,0.970754943758042,0.3316746886255126,0.2047461628962891,956.1057795591182,3.7839038076152307,0.9786222945264662,0.9421820222007141,0.970660611233769,0.33778667436367293,0.20883594478543338
tesouracurva114_translated_30_30.jpg,CurvedMayoScissor,1029.863995991984,4.074104208416834,0.9769810488085126,0.9353956406118852,0.9671585395434842,0.3632085300336416,0.20180513439422346,866.2263444725122,3.435054477692861,0.9767758983300721,0.9338579007569485,0.9663632343777098,0.3737381020282533,0.3299611651004965,1027.325991983968,4.062160320641283,0.9774496941746349,0.9358620006907604,0.9673996075514815,0.35668079864049185,0.20377221138299997,1029.863995991984,4.074104208416834,0.9769810488085126,0.9353956406118852,0.9671585395434842,0.3632085300336416,0.20180513439422346
tesouracurva119_scaled_2.0.jpg,CurvedMayoScissor,642.8938258258258,2.5386706706706708,0.9872822683215922,0.9664735246658069,0.9830938534371003,0.2032334629388048,0.21221865650988717,567.2358805251697,2.2451059668276887,0.9869437224606109,0.965610747154111,0.9826549481654845,0.21316275265126766,0.3056180425988359,667.2072812812812,2.637399399399399,0.9861043941844534,0.9645307602682763,0.9821052694432896,0.21491513904123669,0.1824257239453692,642.8938258258258,2.5386706706706708,0.9872822683215922,0.9664735246658069,0.9830938534371003,0.2032334629388048,0.21221865650988717
tesouracurva121_translated_-30_-30.jpg,CurvedMayoScissor,716.6146412825651,2.830376753507014,0.985326838880555,0.9602122006096362,0.9799041793000152,0.22756016860287728,0.2162381478417261,617.6761057184508,2.444913875847888,0.9844948811381664,0.9579721321175503,0.97876050804962,0.23502538847723334,0.32578862583361223,711.3774388777556,2.8083246492985974,0.9856849386908975,0.9605657989405664,0.9800845876456615,0.22470796425182787,0.221966079173934,716.6146412825651,2.830376753507014,0.985326838880555,0.9602122006096362,0.9799041793000152,0.22756016860287728,0.2162381478417261
tesouracurva123_mirrored_vertical.jpg,CurvedMayoScissor,979.0106693386774,3.8746132264529063,0.9785711346880812,0.9435791335617127,0.9713800150104555,0.33222157949426884,0.19389225249344166,825.8077276798085,3.2724366568808962,0.9800957664629045,0.9449285555415947,0.9720743570023822,0.33158404460648594,0.3213847348794331,972.7555350701401,3.846973947895791,0.9791796865395906,0.9444719730041244,0.9718394790314522,0.32142482411177853,0.19971384527538455,979.0106693386774,3.8746132264529063,0.9785711346880812,0.9435791335617127,0.9713800150104555,0.33222157949426884,0.19389225249344166
tesouracurva12_translated_-30_-30.jpg,CurvedMayoScissor,710.7259559118236,2.8106693386773545,0.9846270384383675,0.9597947138525548,0.9796911318637904,0.24266409366416553,0.20933824495740552,619.3617856956398,2.4513154565644317,0.9856803781592305,0.9611523416263079,0.9803837726249389,0.23928427671507016,0.31234640670435104,721.3518476953908,2.8487134268537075,0.9855272818826645,0.9615810813370227,0.9806024073685637,0.2276527741550325,0.19751725238410175,710.7259559118236,2.8106693386773545,0.9846270384383675,0.9597947138525548,0.9796911318637904,0.24266409366416553,0.20933824495740552
tesouracurva137_translated_-30_-30.jpg,CurvedMayoScissor,615.4557795591181,2.4312665330661325,0.9871844546991966,0.9640524800703612,0.9818617418304683,0.20793912744852477,0.2040518058803605,507.3244123517577,2.010048152417059,0.986422340463511,0.9618844591551339,0.9807570846826108,0.2158982781136353,0.3451986534143727,622.4724769539077,2.4590260521042087,0.987155916517602,0.964036611306782,0.9818536608409534,0.20766500857880776,0.19497734788425963,615.4557795591181,2.4312665330661325,0.9871844546991966,0.9640524800703612,0.9818617418304683,0.20793912744852477,0.2040518058803605
